"DATE START: 2015-09-01","DATE END: 2015-09-30","MAIN CURRENCY:Euro"
" "," "," "
DATE,NAME,"CONVERSION RATE","CASINO BET","CASINO WIN","POKER LIVE BET","POKER LIVE WIN","POKER LIVE DIFF","POKER LIVE RAKE","POKER 2D BET","POKER 2D WIN","POKER 2D DIFF","POKER 2D RAKE"
" "," "," "
" "," "," "
2015-09,bet17nero-BookMakerFuture,none,"18,822.75","17,256.43",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,bet7sport-BookMakerFuture,none,"16,883.00","19,108.40",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,betgeneration-BookMakerFuture,none,"1,691.00","1,702.65",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,dbetplus-BookMakerFuture,none,"22,470.00","21,686.95",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,madebet-BookMakerFuture,none,"31,055.25","29,850.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,millionairewin-BookMakerFuture,none,"11,133.00","10,232.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,prismabet-BookMakerFuture,none,"4,567.50","3,926.88",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,royalwin90-BookMakerFuture,none,242.50,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2015-09,scommetti1x2-BookMakerFuture,none,"10,964.50","10,110.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
